State,female,Race,Citizen,Income,Profession
Ohio,0,Pacific,TRUE,37337,Unemployment
Ohio,0,Asian,FALSE,39146,SelfEmployed
Ohio,0,Asian,FALSE,56402,SelfEmployed
Ohio,0,Asian,FALSE,46890,SelfEmployed
Ohio,0,Asian,FALSE,61277,SelfEmployed
Ohio,0,White,TRUE,77813,PrivateWork
Ohio,0,Asian,FALSE,90260,PrivateWork
Ohio,0,Hispanic,TRUE,60932,PrivateWork
Ohio,0,Asian,FALSE,67193,PrivateWork
Ohio,0,Asian,FALSE,58854,PrivateWork
Ohio,0,Asian,FALSE,50227,PrivateWork
Ohio,0,Asian,FALSE,42321,PrivateWork
Ohio,0,Asian,FALSE,41279,Unemployment
Ohio,0,Asian,FALSE,57685,PrivateWork
Ohio,0,Asian,FALSE,61815,PrivateWork
Ohio,0,Asian,FALSE,34180,PrivateWork
Ohio,0,Asian,FALSE,31592,Unemployment
Ohio,0,Asian,FALSE,46153,PrivateWork
Ohio,0,Asian,FALSE,44639,SelfEmployed
Ohio,0,White,FALSE,31875,PrivateWork
Ohio,0,Asian,FALSE,32311,PrivateWork
Ohio,0,Asian,FALSE,44226,PrivateWork
Ohio,0,White,FALSE,51461,PrivateWork
Ohio,0,Asian,FALSE,60181,PrivateWork
Ohio,0,Asian,FALSE,64474,PrivateWork
Ohio,0,Asian,FALSE,56308,PrivateWork
Ohio,0,Asian,FALSE,50492,FamilyWork
Ohio,0,Asian,TRUE,58292,Unemployment
Ohio,0,Asian,FALSE,63131,PrivateWork
Ohio,0,Asian,FALSE,58863,PrivateWork
Ohio,0,Asian,TRUE,42901,PrivateWork
Ohio,0,Asian,TRUE,49886,SelfEmployed
Ohio,0,Asian,TRUE,55109,SelfEmployed
Ohio,0,Asian,FALSE,53793,PrivateWork
Ohio,0,White,FALSE,44848,PrivateWork
Ohio,0,Asian,FALSE,60531,PrivateWork
Ohio,0,Asian,FALSE,52022,SelfEmployed
Ohio,0,Asian,TRUE,62117,SelfEmployed
Ohio,0,Asian,FALSE,47625,PrivateWork
Ohio,0,Asian,FALSE,55313,PrivateWork
Ohio,0,Hispanic,TRUE,51404,PrivateWork
Ohio,0,Asian,FALSE,59438,PrivateWork
Ohio,0,Hispanic,TRUE,57623,PrivateWork
Ohio,0,Asian,TRUE,62284,SelfEmployed
Ohio,0,Hispanic,TRUE,60061,PrivateWork
Ohio,0,Asian,TRUE,69309,PrivateWork
Ohio,0,Asian,TRUE,65990,PrivateWork
Ohio,0,Black,FALSE,34848,Unemployment
Ohio,0,Black,TRUE,27368,Unemployment
Ohio,0,Asian,TRUE,28429,PrivateWork
Ohio,0,Asian,TRUE,40618,PrivateWork
Ohio,0,Asian,FALSE,41259,PublicWork
Ohio,0,Asian,TRUE,41836,PrivateWork
Ohio,0,Hispanic,FALSE,28338,PrivateWork
Ohio,0,Asian,FALSE,28705,Unemployment
Ohio,0,Asian,TRUE,28194,Unemployment
Ohio,0,Hispanic,FALSE,45234,FamilyWork
Ohio,0,Asian,FALSE,40517,PrivateWork
Ohio,0,Asian,FALSE,48866,PrivateWork
Ohio,0,Asian,FALSE,52713,PrivateWork
Ohio,0,Asian,FALSE,63638,SelfEmployed
Ohio,0,Asian,FALSE,50750,PrivateWork
Ohio,0,Asian,FALSE,45678,PrivateWork
Ohio,0,Asian,FALSE,37444,PrivateWork
Ohio,0,Asian,TRUE,53021,SelfEmployed
Ohio,0,Asian,TRUE,57595,SelfEmployed
Ohio,0,Asian,TRUE,46799,PrivateWork
Ohio,0,Asian,FALSE,53669,PrivateWork
Ohio,0,Black,FALSE,17593,Unemployment
Ohio,0,Asian,TRUE,61705,PrivateWork
Ohio,0,Asian,TRUE,63531,PublicWork
Ohio,0,Black,FALSE,27167,PublicWork
Ohio,0,Asian,TRUE,40227,PrivateWork
Ohio,0,Asian,FALSE,58007,PublicWork
Ohio,0,Asian,FALSE,41250,PrivateWork
Ohio,0,Asian,FALSE,35823,PublicWork
Ohio,0,White,FALSE,29500,PrivateWork
Ohio,0,Asian,FALSE,27386,PrivateWork
Ohio,0,Asian,FALSE,32423,Unemployment
Ohio,0,Asian,FALSE,54010,PublicWork
Ohio,0,Asian,FALSE,55068,PrivateWork
Ohio,0,Asian,FALSE,46399,Unemployment
Ohio,0,Asian,TRUE,37831,Unemployment
Ohio,0,Asian,FALSE,58598,SelfEmployed
Ohio,0,Hispanic,FALSE,57443,PrivateWork
Ohio,0,Hispanic,TRUE,54688,PrivateWork
Ohio,0,Hispanic,TRUE,51434,PrivateWork
Ohio,0,Hispanic,FALSE,60563,SelfEmployed
Ohio,0,Hispanic,FALSE,49757,PrivateWork
Ohio,0,Hispanic,TRUE,41732,PrivateWork
Ohio,0,Hispanic,FALSE,25466,PrivateWork
Ohio,0,Hispanic,FALSE,41471,PrivateWork
Ohio,0,Hispanic,TRUE,35033,PrivateWork
Ohio,0,Hispanic,FALSE,47447,PrivateWork
Ohio,0,Asian,FALSE,59375,PrivateWork
Ohio,0,Asian,FALSE,37298,SelfEmployed
Ohio,0,Asian,FALSE,39352,FamilyWork
Ohio,0,Asian,TRUE,27974,PublicWork
Ohio,0,Asian,TRUE,35218,FamilyWork
Ohio,0,Asian,TRUE,33728,SelfEmployed
Ohio,0,Asian,FALSE,62557,PublicWork
Ohio,0,Asian,TRUE,40348,PrivateWork
Ohio,0,Asian,FALSE,35607,PrivateWork
Ohio,0,Asian,FALSE,37604,SelfEmployed
Ohio,0,Asian,FALSE,25298,Unemployment
Ohio,0,Black,FALSE,24003,Unemployment
Ohio,0,Asian,FALSE,47479,SelfEmployed
Ohio,0,Asian,FALSE,33592,Unemployment
Ohio,0,Asian,FALSE,44911,PrivateWork
Ohio,0,Asian,FALSE,61319,PrivateWork
Ohio,0,Asian,TRUE,59788,SelfEmployed
Ohio,0,Asian,FALSE,54884,SelfEmployed
Ohio,0,Hispanic,TRUE,40625,PrivateWork
Ohio,0,Hispanic,TRUE,29322,PrivateWork
Ohio,0,Hispanic,TRUE,34965,PrivateWork
Ohio,0,Asian,TRUE,54924,PrivateWork
Ohio,0,Asian,FALSE,41175,Unemployment
Ohio,0,Hispanic,FALSE,35605,PrivateWork
Ohio,0,White,TRUE,39769,PrivateWork
Ohio,0,Asian,FALSE,52667,PrivateWork
Ohio,0,Asian,FALSE,50735,PrivateWork
Ohio,0,Asian,TRUE,61910,PrivateWork
Ohio,0,Asian,TRUE,63616,PrivateWork
Ohio,0,Asian,TRUE,68841,SelfEmployed
Ohio,0,Asian,FALSE,61824,PrivateWork
Ohio,0,Asian,TRUE,46659,FamilyWork
Ohio,0,Asian,TRUE,28917,PrivateWork
Ohio,0,Asian,FALSE,59121,PrivateWork
Ohio,0,Asian,TRUE,56548,PrivateWork
Ohio,0,Asian,TRUE,63000,PrivateWork
Ohio,0,Black,FALSE,9523,Unemployment
Ohio,0,Black,TRUE,26139,Unemployment
Ohio,0,Hispanic,FALSE,32549,PrivateWork
Ohio,0,Black,TRUE,28867,PrivateWork
Ohio,0,Black,TRUE,23485,Unemployment
Ohio,0,Asian,FALSE,27381,Unemployment
Ohio,0,Asian,TRUE,29167,Unemployment
Ohio,0,Asian,FALSE,33575,PrivateWork
Ohio,0,Asian,FALSE,11635,Unemployment
Ohio,0,Asian,TRUE,27347,Unemployment
Ohio,0,Asian,FALSE,42292,PrivateWork
Ohio,0,Asian,FALSE,45833,PrivateWork
Ohio,0,Asian,FALSE,44833,PrivateWork
Ohio,0,Asian,FALSE,64471,SelfEmployed
Ohio,0,Asian,FALSE,56084,PrivateWork
Ohio,0,Asian,FALSE,60428,PrivateWork
Ohio,0,Asian,TRUE,85517,PrivateWork
Ohio,0,Asian,TRUE,75896,PrivateWork
Ohio,0,Asian,TRUE,96277,PrivateWork
Ohio,0,Asian,FALSE,52852,SelfEmployed
Ohio,0,Asian,FALSE,55804,PrivateWork
Ohio,0,Asian,FALSE,56458,PrivateWork
Ohio,0,Asian,FALSE,84009,PrivateWork
Ohio,0,Asian,TRUE,91719,PrivateWork
Ohio,0,Asian,FALSE,82759,SelfEmployed
Ohio,0,White,FALSE,65586,SelfEmployed
Ohio,0,White,FALSE,88287,PrivateWork
Ohio,0,Asian,FALSE,52547,SelfEmployed
Ohio,0,White,FALSE,46850,PrivateWork
Ohio,0,Asian,FALSE,47534,PrivateWork
Ohio,0,Asian,FALSE,61413,PrivateWork
Ohio,0,Asian,FALSE,60975,SelfEmployed
Ohio,0,Asian,FALSE,84677,SelfEmployed
Ohio,0,Asian,FALSE,55240,PrivateWork
Ohio,0,Asian,FALSE,70106,PrivateWork
Ohio,0,Asian,FALSE,48239,PrivateWork
Ohio,0,Asian,TRUE,50838,SelfEmployed
Ohio,0,Asian,FALSE,42125,PrivateWork
Ohio,0,Asian,FALSE,51004,PrivateWork
Ohio,0,Asian,FALSE,57238,PrivateWork
Ohio,0,Asian,FALSE,52697,SelfEmployed
Ohio,0,Asian,FALSE,45102,PrivateWork
Ohio,0,Asian,FALSE,56858,PrivateWork
Ohio,0,Asian,FALSE,56090,PrivateWork
Ohio,0,Asian,FALSE,56458,PrivateWork
Ohio,0,Asian,FALSE,56086,PrivateWork
Ohio,0,Asian,FALSE,54037,PrivateWork
Ohio,0,Asian,FALSE,45491,PrivateWork
Ohio,0,Asian,FALSE,56065,PrivateWork
Ohio,0,Asian,FALSE,44583,PrivateWork
Ohio,0,Asian,FALSE,49773,Unemployment
Ohio,0,Asian,FALSE,35833,PrivateWork
Ohio,0,Asian,FALSE,42896,PrivateWork
Ohio,0,Asian,TRUE,34103,PrivateWork
Ohio,0,Hispanic,TRUE,21296,Unemployment
Ohio,0,Asian,FALSE,46563,PrivateWork
Ohio,0,Hispanic,TRUE,55104,PrivateWork
Ohio,0,Asian,FALSE,55572,SelfEmployed
Ohio,0,Asian,FALSE,58804,PrivateWork
Ohio,0,Asian,FALSE,45560,PrivateWork
Ohio,0,Asian,FALSE,48510,SelfEmployed
Ohio,0,Asian,FALSE,57250,PrivateWork
Ohio,0,Asian,FALSE,50109,PrivateWork
Ohio,0,Asian,FALSE,33276,Unemployment
Ohio,0,White,TRUE,26346,Unemployment
Ohio,0,Black,FALSE,20714,PublicWork
Ohio,0,White,TRUE,41563,PrivateWork
Ohio,0,White,TRUE,30841,Unemployment
Ohio,0,White,TRUE,31847,PrivateWork
Ohio,0,Black,TRUE,32957,PrivateWork
Ohio,0,Black,TRUE,22813,Unemployment
Ohio,0,Asian,TRUE,40029,Unemployment
Ohio,0,Asian,FALSE,46603,PrivateWork
Ohio,0,Asian,FALSE,41395,PrivateWork
Ohio,0,White,FALSE,43456,PrivateWork
Ohio,0,Asian,FALSE,47640,SelfEmployed
Ohio,0,Asian,FALSE,41400,PrivateWork
Ohio,0,Native,FALSE,18203,Unemployment
Ohio,0,Black,TRUE,20227,Unemployment
Ohio,0,Hispanic,TRUE,26250,Unemployment
Ohio,0,Black,TRUE,30316,Unemployment
Ohio,0,White,FALSE,44765,PrivateWork
Ohio,0,Black,FALSE,39850,Unemployment
Ohio,0,Black,FALSE,26769,Unemployment
Ohio,0,Asian,FALSE,37719,SelfEmployed
Ohio,0,Black,FALSE,39167,PrivateWork
Ohio,0,Black,FALSE,25011,PrivateWork
Ohio,0,Black,FALSE,16824,Unemployment
Ohio,0,Asian,FALSE,84286,PrivateWork
Ohio,0,Black,FALSE,58689,SelfEmployed
Ohio,0,White,FALSE,70494,PrivateWork
Ohio,0,White,FALSE,43413,FamilyWork
Ohio,0,White,TRUE,41343,PrivateWork
Ohio,0,White,FALSE,13106,Unemployment
Ohio,0,Black,FALSE,21250,Unemployment
Ohio,0,White,FALSE,15514,PrivateWork
Ohio,0,Black,FALSE,17908,Unemployment
Ohio,0,Asian,FALSE,31612,Unemployment
Ohio,0,Asian,TRUE,42065,PrivateWork
Ohio,0,Asian,FALSE,41526,PrivateWork
Ohio,0,Asian,FALSE,42500,PrivateWork
Ohio,0,Asian,FALSE,46224,PrivateWork
Ohio,0,Asian,FALSE,51076,PrivateWork
Ohio,0,White,FALSE,44720,PrivateWork
Ohio,0,Asian,FALSE,58438,PrivateWork
Ohio,0,Asian,FALSE,42615,PrivateWork
Ohio,0,Asian,FALSE,60423,PrivateWork
Ohio,0,Hispanic,TRUE,47664,SelfEmployed
Ohio,0,Asian,FALSE,49315,PrivateWork
Ohio,0,White,TRUE,96532,PrivateWork
Ohio,0,Black,FALSE,63199,FamilyWork
Ohio,0,Black,FALSE,40231,SelfEmployed
Ohio,0,Asian,FALSE,50764,PrivateWork
Ohio,0,White,FALSE,80351,PrivateWork
Ohio,0,Asian,TRUE,86350,PrivateWork
Ohio,0,Asian,FALSE,94861,PrivateWork
Ohio,0,White,FALSE,64586,PrivateWork
Ohio,0,Asian,TRUE,39632,PrivateWork
Ohio,0,Asian,FALSE,69231,PrivateWork
Ohio,0,Asian,FALSE,51092,PrivateWork
Ohio,0,Asian,FALSE,59825,PrivateWork
Ohio,0,Asian,FALSE,61050,PrivateWork
Ohio,0,Asian,FALSE,63750,PrivateWork
Ohio,0,Asian,FALSE,58750,PrivateWork
Ohio,0,Asian,FALSE,64517,PrivateWork
Ohio,0,Native,FALSE,68314,PrivateWork
Ohio,0,Asian,FALSE,66737,SelfEmployed
Ohio,0,Asian,FALSE,63568,PrivateWork
Ohio,0,Asian,FALSE,66146,PrivateWork
Ohio,0,Asian,FALSE,51944,PrivateWork
Ohio,0,Asian,FALSE,47474,PrivateWork
Ohio,0,Asian,FALSE,58385,FamilyWork
Ohio,0,Asian,FALSE,62530,PrivateWork
Ohio,0,Asian,FALSE,68705,PrivateWork
Ohio,0,Asian,FALSE,103750,SelfEmployed
Ohio,0,Asian,FALSE,93250,SelfEmployed
Ohio,0,Asian,FALSE,72854,PrivateWork
Ohio,0,Asian,FALSE,87589,PrivateWork
Ohio,0,White,TRUE,99030,PrivateWork
Ohio,0,White,FALSE,52841,PrivateWork
Ohio,0,Asian,FALSE,82018,PrivateWork
Ohio,0,Asian,FALSE,77631,PrivateWork
Ohio,0,Asian,FALSE,72917,PrivateWork
Ohio,0,Asian,TRUE,62047,PrivateWork
Ohio,0,Asian,FALSE,61220,PrivateWork
Ohio,0,Asian,FALSE,55887,PrivateWork
Ohio,0,White,TRUE,132500,PrivateWork
Ohio,0,Asian,TRUE,141719,PrivateWork
Ohio,0,White,TRUE,101452,PrivateWork
Ohio,0,White,FALSE,57017,PrivateWork
Ohio,0,White,TRUE,105718,SelfEmployed
Ohio,0,Asian,FALSE,76507,PrivateWork
Ohio,0,White,TRUE,110417,PrivateWork
Ohio,0,White,TRUE,166635,PrivateWork
Ohio,0,Asian,FALSE,41471,FamilyWork
Ohio,0,Black,FALSE,29413,PrivateWork
Ohio,0,Black,TRUE,15435,Unemployment
Ohio,0,Black,TRUE,27563,PrivateWork
Ohio,0,Black,FALSE,39771,PublicWork
Ohio,0,Hispanic,TRUE,23313,Unemployment
Ohio,0,Asian,FALSE,44349,SelfEmployed
Ohio,0,Asian,FALSE,57188,PrivateWork
Ohio,0,Asian,FALSE,53967,SelfEmployed
Ohio,0,Asian,FALSE,49943,SelfEmployed
Ohio,0,Asian,FALSE,56709,FamilyWork
Ohio,0,Asian,TRUE,52147,SelfEmployed
Ohio,0,Asian,FALSE,58365,PrivateWork
Ohio,0,Asian,FALSE,56737,PrivateWork
Ohio,0,Asian,FALSE,61696,PrivateWork
Ohio,0,Asian,FALSE,44954,PrivateWork
Ohio,0,Asian,FALSE,47372,PublicWork
Ohio,0,Asian,FALSE,46139,PrivateWork
Ohio,0,Asian,FALSE,50800,PrivateWork
Ohio,0,Asian,FALSE,31301,PrivateWork
Ohio,0,Asian,FALSE,56786,SelfEmployed
Ohio,0,Asian,FALSE,54702,PrivateWork
Ohio,0,Hispanic,FALSE,36506,PrivateWork
Ohio,0,White,FALSE,49893,PrivateWork
Ohio,0,Asian,FALSE,51954,PrivateWork
Ohio,0,Hispanic,TRUE,41750,PrivateWork
Ohio,0,Asian,FALSE,40962,PrivateWork
Ohio,0,Asian,TRUE,48964,PrivateWork
Ohio,0,Asian,FALSE,36688,PrivateWork
Ohio,0,Asian,FALSE,42475,PrivateWork
Ohio,0,Asian,TRUE,31902,PrivateWork
Ohio,0,White,FALSE,46250,PrivateWork
Ohio,0,Asian,FALSE,35824,SelfEmployed
Ohio,0,Asian,FALSE,52447,PrivateWork
Ohio,0,Asian,FALSE,49038,PrivateWork
Ohio,0,Asian,FALSE,55154,PrivateWork
Ohio,0,Asian,FALSE,42031,PrivateWork
Ohio,0,Asian,FALSE,49295,SelfEmployed
Ohio,0,Black,FALSE,19012,SelfEmployed
Ohio,0,Asian,FALSE,32974,PrivateWork
Ohio,0,Asian,FALSE,51644,PrivateWork
Ohio,0,Asian,FALSE,57500,PrivateWork
Ohio,0,Asian,FALSE,55000,PrivateWork
Ohio,0,Asian,FALSE,49583,PrivateWork
Ohio,0,Asian,TRUE,44406,PrivateWork
Ohio,0,Hispanic,TRUE,31708,PrivateWork
Ohio,0,Asian,FALSE,43038,PrivateWork
Ohio,0,Asian,FALSE,45493,SelfEmployed
Ohio,0,Asian,TRUE,50119,SelfEmployed
Ohio,0,Asian,FALSE,59018,SelfEmployed
Ohio,0,Asian,FALSE,54432,SelfEmployed
Ohio,0,Asian,TRUE,40603,PrivateWork
Ohio,0,Asian,FALSE,39478,PrivateWork
Ohio,0,Asian,TRUE,48732,PrivateWork
Ohio,0,Asian,FALSE,50163,SelfEmployed
Ohio,0,Asian,FALSE,27821,Unemployment
Ohio,0,Asian,FALSE,57267,SelfEmployed
Ohio,0,Asian,TRUE,50148,SelfEmployed
Ohio,0,Asian,TRUE,87758,PrivateWork
Ohio,0,Asian,TRUE,80913,PrivateWork
Ohio,0,Asian,TRUE,67326,PrivateWork
Ohio,0,Asian,FALSE,29934,PrivateWork
Ohio,0,White,TRUE,140682,SelfEmployed
Ohio,0,White,TRUE,67875,SelfEmployed
Ohio,0,Asian,TRUE,75500,FamilyWork
Ohio,0,Asian,FALSE,61699,PrivateWork
Ohio,0,Asian,TRUE,62581,PrivateWork
Ohio,0,Asian,TRUE,57813,PrivateWork
Ohio,0,Asian,FALSE,46401,SelfEmployed
Ohio,0,Asian,FALSE,45229,SelfEmployed
Ohio,0,Asian,TRUE,40814,FamilyWork
Ohio,0,Hispanic,FALSE,35057,FamilyWork
Ohio,0,Asian,TRUE,41142,SelfEmployed
Ohio,0,Asian,FALSE,41009,PublicWork
Ohio,0,Asian,FALSE,38516,PrivateWork
Ohio,0,Asian,FALSE,66563,PrivateWork
Ohio,0,Asian,FALSE,50325,PrivateWork
Ohio,0,Asian,FALSE,39821,PrivateWork
Ohio,0,White,TRUE,46923,PrivateWork
Ohio,0,Asian,FALSE,72083,PrivateWork
Ohio,0,Asian,TRUE,105568,PrivateWork
Ohio,0,Asian,FALSE,66990,PrivateWork
Ohio,0,Asian,FALSE,57455,PrivateWork
Ohio,0,Asian,TRUE,92580,PrivateWork
Ohio,0,White,TRUE,117542,PrivateWork
Ohio,0,Asian,FALSE,66795,PrivateWork
Ohio,0,Asian,FALSE,70591,SelfEmployed
Ohio,0,Asian,TRUE,78420,PrivateWork
Ohio,0,White,TRUE,77045,SelfEmployed
Ohio,0,Asian,FALSE,77966,PrivateWork
Ohio,0,Black,FALSE,,PrivateWork
Ohio,0,White,TRUE,125516,PrivateWork
Ohio,0,White,TRUE,118125,PrivateWork
Ohio,0,White,TRUE,72120,PrivateWork
Ohio,0,White,TRUE,77143,PrivateWork
Ohio,0,White,TRUE,67292,PrivateWork
Ohio,0,White,TRUE,64571,SelfEmployed
Ohio,0,Asian,TRUE,87466,PrivateWork
Ohio,0,Asian,TRUE,96696,PrivateWork
Ohio,0,Asian,FALSE,73177,SelfEmployed
Ohio,0,Asian,TRUE,54250,PrivateWork
Ohio,0,Asian,TRUE,37851,PrivateWork
Ohio,0,Asian,FALSE,25500,PrivateWork
Ohio,0,Asian,FALSE,49449,PrivateWork
Ohio,0,Asian,FALSE,56477,PrivateWork
Ohio,0,Asian,FALSE,40417,PrivateWork
Ohio,0,White,FALSE,23840,SelfEmployed
Ohio,0,Asian,FALSE,34632,SelfEmployed
Ohio,0,Asian,FALSE,37839,PrivateWork
Ohio,0,Asian,FALSE,45202,PrivateWork
Ohio,0,Asian,FALSE,40074,PrivateWork
Ohio,0,Asian,FALSE,62429,PrivateWork
Ohio,0,Asian,FALSE,60658,PrivateWork
Ohio,0,Asian,FALSE,56369,SelfEmployed
Ohio,0,Asian,FALSE,52069,PublicWork
Ohio,0,Asian,FALSE,24579,PrivateWork
Ohio,0,Asian,FALSE,67679,PrivateWork
Ohio,0,White,FALSE,39286,FamilyWork
Ohio,0,Hispanic,FALSE,36989,PrivateWork
Ohio,0,Asian,FALSE,60600,SelfEmployed
Ohio,0,Asian,FALSE,56406,SelfEmployed
Ohio,0,Asian,FALSE,52692,PrivateWork
Ohio,0,Asian,FALSE,48167,SelfEmployed
Ohio,0,Asian,FALSE,35382,PrivateWork
Ohio,0,Hispanic,TRUE,50500,SelfEmployed
Ohio,0,Asian,TRUE,50506,SelfEmployed
Ohio,0,Asian,TRUE,50781,SelfEmployed
Ohio,0,Asian,FALSE,57870,PrivateWork
Ohio,0,Asian,FALSE,65625,PrivateWork
Ohio,0,Asian,TRUE,62688,SelfEmployed
Ohio,0,Asian,TRUE,47819,SelfEmployed
Ohio,0,Asian,TRUE,54348,PrivateWork
Ohio,0,Asian,TRUE,45625,PrivateWork
Ohio,0,Asian,FALSE,54394,SelfEmployed
Ohio,0,Asian,FALSE,51338,PublicWork
Ohio,0,Asian,FALSE,56507,FamilyWork
Ohio,0,Asian,FALSE,64141,PrivateWork
Ohio,0,Asian,TRUE,62708,PrivateWork
Ohio,0,Asian,FALSE,55237,SelfEmployed
Ohio,0,Asian,TRUE,59926,SelfEmployed
Ohio,0,Asian,FALSE,52500,SelfEmployed
Ohio,0,Asian,TRUE,51607,FamilyWork
Ohio,0,Asian,FALSE,45909,PrivateWork
Ohio,0,Asian,FALSE,41638,SelfEmployed
Ohio,0,Asian,TRUE,39978,PrivateWork
Ohio,0,Hispanic,FALSE,50000,PrivateWork
Ohio,0,Hispanic,TRUE,26158,PrivateWork
Ohio,0,Asian,FALSE,54133,PrivateWork
Ohio,0,Asian,FALSE,46382,PrivateWork
Ohio,0,Hispanic,FALSE,53690,PrivateWork
Ohio,0,Hispanic,FALSE,54938,PrivateWork
Ohio,0,White,FALSE,59770,SelfEmployed
Ohio,0,White,TRUE,71699,PrivateWork
Ohio,0,White,FALSE,56298,PrivateWork
Ohio,0,White,FALSE,64000,PrivateWork
Ohio,0,White,TRUE,107143,PrivateWork
Ohio,0,Hispanic,FALSE,50220,PrivateWork
Ohio,0,Asian,FALSE,50689,SelfEmployed
Ohio,0,Hispanic,TRUE,61648,SelfEmployed
Ohio,0,Asian,TRUE,87679,PrivateWork
Ohio,0,Asian,FALSE,74958,PrivateWork
Ohio,0,Hispanic,FALSE,50158,PrivateWork
Ohio,0,Hispanic,FALSE,68142,PublicWork
Ohio,0,Asian,TRUE,63229,PublicWork
Ohio,0,Asian,FALSE,19537,PrivateWork
Ohio,0,White,FALSE,24938,PublicWork
Ohio,0,Hispanic,TRUE,66375,PublicWork
Ohio,0,Hispanic,FALSE,25235,PrivateWork
Ohio,0,Hispanic,TRUE,45778,PrivateWork
Ohio,0,Asian,FALSE,41912,SelfEmployed
Ohio,0,Asian,TRUE,52610,PrivateWork
Ohio,0,Hispanic,TRUE,43947,PrivateWork
Ohio,0,Asian,FALSE,56875,PrivateWork
Ohio,0,Asian,FALSE,61992,PrivateWork
Ohio,0,Asian,TRUE,45088,PrivateWork
Ohio,0,Asian,TRUE,56890,PrivateWork
Ohio,0,Hispanic,FALSE,34752,PrivateWork
Ohio,0,Asian,TRUE,51007,SelfEmployed
Oklahoma,0,Native,TRUE,34856,SelfEmployed
Oklahoma,0,Native,TRUE,35159,FamilyWork
Oklahoma,0,Native,TRUE,25168,PrivateWork
Oklahoma,0,Native,TRUE,33539,PublicWork
Oklahoma,0,Asian,FALSE,47422,SelfEmployed
Oklahoma,0,Asian,FALSE,51667,SelfEmployed
Oklahoma,0,Hispanic,FALSE,50000,SelfEmployed
Oklahoma,0,Native,FALSE,42667,SelfEmployed
Oklahoma,0,Native,TRUE,30588,SelfEmployed
Oklahoma,0,Native,TRUE,37679,PublicWork
Oklahoma,0,Native,FALSE,39973,SelfEmployed
Oklahoma,0,Hispanic,TRUE,48500,SelfEmployed
Oklahoma,0,Hispanic,TRUE,60769,SelfEmployed
Oklahoma,0,Hispanic,TRUE,44046,PrivateWork
Oklahoma,0,Hispanic,TRUE,58882,SelfEmployed
Oklahoma,0,Hispanic,FALSE,43690,SelfEmployed
Oklahoma,0,Native,FALSE,42500,SelfEmployed
Oklahoma,0,Native,FALSE,38534,SelfEmployed
Oklahoma,0,Native,FALSE,38485,SelfEmployed
Oklahoma,0,Native,FALSE,36538,SelfEmployed
Oklahoma,0,Native,FALSE,42677,PublicWork
Oklahoma,0,Native,TRUE,45148,PublicWork
Oklahoma,0,Native,FALSE,33288,FamilyWork
Oklahoma,0,Native,FALSE,35901,PrivateWork
Oklahoma,0,Native,FALSE,38937,SelfEmployed
Oklahoma,0,Native,TRUE,49966,PrivateWork
Oklahoma,0,Native,TRUE,41652,SelfEmployed
Oklahoma,0,Native,TRUE,31680,SelfEmployed
Oklahoma,0,Native,TRUE,37833,SelfEmployed
Oklahoma,0,Native,FALSE,49259,SelfEmployed
Oklahoma,0,Native,TRUE,31588,PublicWork
Oklahoma,0,Native,FALSE,40583,SelfEmployed
Oklahoma,0,Native,TRUE,41550,SelfEmployed
Oklahoma,0,Native,TRUE,57054,SelfEmployed
Oklahoma,0,Hispanic,TRUE,73814,PrivateWork
Oklahoma,0,Native,FALSE,55721,SelfEmployed
Oklahoma,0,Native,TRUE,51223,PrivateWork
Oklahoma,0,Native,TRUE,36172,Unemployment
Oklahoma,0,Native,TRUE,40394,SelfEmployed
Oklahoma,0,Native,TRUE,54105,SelfEmployed
Oklahoma,0,Native,FALSE,58125,PublicWork
Oklahoma,0,Native,TRUE,82664,PrivateWork
Oklahoma,0,Native,TRUE,67989,SelfEmployed
Oklahoma,0,Hispanic,TRUE,66342,PrivateWork
Oklahoma,0,Native,TRUE,45788,SelfEmployed
Oklahoma,0,Native,TRUE,79621,PrivateWork
Oklahoma,0,Native,TRUE,65050,PrivateWork
Oklahoma,0,Native,TRUE,63485,PrivateWork
Oklahoma,0,White,TRUE,94604,PublicWork
Oklahoma,0,Native,FALSE,63523,PublicWork
Oklahoma,0,Hispanic,FALSE,43720,PrivateWork
Oklahoma,0,Native,TRUE,100423,SelfEmployed
Oklahoma,0,Native,TRUE,70799,PublicWork
Oklahoma,0,Native,TRUE,72077,PrivateWork
Oklahoma,0,Asian,FALSE,65096,SelfEmployed
Oklahoma,0,Native,TRUE,64861,PrivateWork
Oklahoma,0,Native,FALSE,33676,SelfEmployed
Oklahoma,0,Native,TRUE,45612,PrivateWork
Oklahoma,0,Native,TRUE,51213,PrivateWork
Oklahoma,0,Native,FALSE,56222,SelfEmployed
Oklahoma,0,Native,TRUE,27857,PrivateWork
Oklahoma,0,Pacific,FALSE,45536,PrivateWork
Oklahoma,0,Native,TRUE,55128,PrivateWork
Oklahoma,0,Native,TRUE,36597,PrivateWork
Oklahoma,0,Native,FALSE,40229,SelfEmployed
Oklahoma,0,Native,FALSE,48000,PublicWork
Oklahoma,0,Native,FALSE,28368,PublicWork
Oklahoma,0,Native,FALSE,36059,PublicWork
Oklahoma,0,Native,TRUE,40636,SelfEmployed
Oklahoma,0,Native,FALSE,41466,SelfEmployed
Oklahoma,0,Native,FALSE,35048,PublicWork
