female,Race,Citizen,Income,Profession
0,Hispanic,FALSE,53621,PrivateWork
0,Asian,FALSE,72370,PrivateWork
0,Asian,FALSE,69703,PrivateWork
0,Asian,FALSE,55539,PrivateWork
0,Asian,FALSE,45461,FamilyWork
0,Asian,TRUE,47895,PrivateWork
0,Asian,FALSE,86825,PrivateWork
0,Asian,FALSE,51087,PrivateWork
0,Asian,FALSE,86982,PrivateWork
0,Asian,FALSE,69762,SelfEmployed
0,Hispanic,FALSE,44199,SelfEmployed
0,White,FALSE,87630,FamilyWork
0,Asian,FALSE,36469,PublicWork
0,Hispanic,TRUE,26475,Unemployment
0,Asian,FALSE,41855,SelfEmployed
0,Asian,FALSE,52435,PublicWork
0,Hispanic,TRUE,61935,Unemployment
0,Hispanic,FALSE,41250,PrivateWork
0,Black,TRUE,30573,PrivateWork
0,Asian,TRUE,30842,Unemployment
0,Black,TRUE,41535,PrivateWork
0,Asian,FALSE,31614,PrivateWork
0,Asian,FALSE,34214,PrivateWork
0,Asian,TRUE,64184,PrivateWork
0,Hispanic,TRUE,43872,SelfEmployed
0,Asian,FALSE,35927,PrivateWork
0,Asian,FALSE,32540,Unemployment
0,Asian,FALSE,34375,PrivateWork
0,Asian,FALSE,38935,PrivateWork
0,Hispanic,FALSE,55395,PrivateWork
0,Pacific,FALSE,26507,PrivateWork
0,Hispanic,TRUE,64294,PrivateWork
0,Hispanic,FALSE,40956,PublicWork
0,Hispanic,TRUE,45054,PrivateWork
0,Asian,FALSE,51034,PrivateWork
0,Hispanic,FALSE,56838,PrivateWork
0,Asian,TRUE,80000,SelfEmployed
0,Hispanic,TRUE,96095,PrivateWork
0,White,TRUE,103724,PrivateWork
0,Asian,FALSE,96537,PrivateWork
0,Asian,TRUE,65334,PrivateWork
0,Hispanic,TRUE,33571,PrivateWork
0,Hispanic,FALSE,50434,Unemployment
0,Black,FALSE,21339,Unemployment
0,Asian,TRUE,37414,PrivateWork
0,Hispanic,TRUE,33606,SelfEmployed
0,Black,TRUE,47460,PrivateWork
0,White,TRUE,63929,SelfEmployed
0,Asian,TRUE,71293,SelfEmployed
0,Hispanic,TRUE,44342,PublicWork
0,Hispanic,TRUE,68896,SelfEmployed
0,White,TRUE,66172,SelfEmployed
0,Black,FALSE,26375,Unemployment
0,Black,TRUE,24861,Unemployment
0,Black,TRUE,29375,FamilyWork
0,Asian,FALSE,25870,Unemployment
0,Asian,TRUE,30752,Unemployment
0,Black,TRUE,33478,SelfEmployed
0,White,TRUE,39557,Unemployment
0,Hispanic,TRUE,46500,PublicWork
0,Hispanic,TRUE,97470,FamilyWork
0,White,TRUE,80769,SelfEmployed
0,Hispanic,FALSE,64931,PublicWork
0,Asian,FALSE,69306,PublicWork
0,Native,FALSE,52212,PrivateWork
0,Asian,FALSE,62245,PublicWork
0,Hispanic,FALSE,30104,PrivateWork
0,Asian,TRUE,41383,PublicWork
0,Asian,TRUE,45871,PrivateWork
0,Asian,TRUE,44797,SelfEmployed
0,Asian,FALSE,28201,SelfEmployed
0,Asian,TRUE,41180,PrivateWork
0,Asian,TRUE,41945,SelfEmployed
0,Pacific,FALSE,63833,PublicWork
0,White,TRUE,59262,PrivateWork
0,Hispanic,TRUE,60125,SelfEmployed
0,Asian,FALSE,50138,PrivateWork
0,Asian,FALSE,45592,PublicWork
0,White,FALSE,47819,PrivateWork
0,Hispanic,FALSE,43920,PrivateWork
0,White,FALSE,44831,PrivateWork
0,Asian,FALSE,40756,PrivateWork
0,Asian,FALSE,43165,SelfEmployed
0,Asian,TRUE,65259,PublicWork
0,White,FALSE,66869,PrivateWork
0,Asian,FALSE,44508,SelfEmployed
0,White,FALSE,65182,PrivateWork
0,White,TRUE,71029,PrivateWork
0,Hispanic,TRUE,48871,PrivateWork
0,Black,TRUE,57057,SelfEmployed
0,Black,TRUE,40653,PrivateWork
0,White,TRUE,53201,SelfEmployed
0,Black,TRUE,28958,Unemployment
0,Hispanic,TRUE,30461,SelfEmployed
0,White,TRUE,60500,SelfEmployed
0,Asian,FALSE,56150,PrivateWork
0,White,TRUE,36663,PrivateWork
0,Hispanic,FALSE,59914,PrivateWork
0,Hispanic,TRUE,47351,SelfEmployed
0,Hispanic,FALSE,41645,PublicWork
0,Hispanic,FALSE,38738,PrivateWork
0,Hispanic,FALSE,49497,PrivateWork
0,Asian,TRUE,64097,Unemployment
0,White,TRUE,45000,PrivateWork
0,White,TRUE,72955,Unemployment
0,Hispanic,TRUE,32264,SelfEmployed
0,White,TRUE,40553,SelfEmployed
0,Pacific,TRUE,40643,PrivateWork
0,White,TRUE,55938,SelfEmployed
0,Black,TRUE,53358,PublicWork
0,Black,TRUE,34420,PublicWork
0,Hispanic,FALSE,21870,Unemployment
0,Hispanic,FALSE,32267,PublicWork
0,White,TRUE,29781,SelfEmployed
0,White,TRUE,45104,PublicWork
0,Hispanic,TRUE,39464,PublicWork
0,White,TRUE,53750,PublicWork
0,White,TRUE,28231,PublicWork
0,Hispanic,FALSE,37120,FamilyWork
0,Native,TRUE,38324,Unemployment
0,Hispanic,TRUE,36264,PublicWork
0,Black,TRUE,41108,SelfEmployed
0,Asian,TRUE,54432,SelfEmployed
0,Hispanic,TRUE,37675,Unemployment
0,Hispanic,FALSE,35247,FamilyWork
0,Black,TRUE,32394,Unemployment
0,Hispanic,FALSE,35804,PrivateWork
0,Hispanic,FALSE,35435,Unemployment
0,Hispanic,FALSE,31690,PrivateWork
0,Hispanic,FALSE,46607,PrivateWork
0,Hispanic,FALSE,40574,PrivateWork
0,Hispanic,FALSE,32323,SelfEmployed
0,Hispanic,FALSE,39655,PrivateWork
0,Hispanic,FALSE,28672,PrivateWork
0,Hispanic,FALSE,32651,PrivateWork
0,Hispanic,FALSE,39315,SelfEmployed
0,Hispanic,FALSE,42700,Unemployment
0,Native,FALSE,35290,Unemployment
0,White,TRUE,35654,SelfEmployed
0,Hispanic,TRUE,41568,PublicWork
0,Hispanic,TRUE,43015,SelfEmployed
0,White,FALSE,34484,Unemployment
0,Hispanic,TRUE,44919,PrivateWork
0,Hispanic,TRUE,51953,PrivateWork
0,Hispanic,TRUE,40682,PrivateWork
0,Hispanic,FALSE,36446,PrivateWork
0,Hispanic,TRUE,49453,PrivateWork
0,Hispanic,TRUE,46008,PrivateWork
0,White,TRUE,29890,PrivateWork
0,Hispanic,TRUE,50620,SelfEmployed
0,Hispanic,TRUE,46222,PrivateWork
0,Hispanic,FALSE,49658,Unemployment
0,Hispanic,TRUE,33344,Unemployment
0,Hispanic,TRUE,51842,PrivateWork
0,Hispanic,FALSE,43971,PrivateWork
0,Hispanic,FALSE,42199,PrivateWork
0,Hispanic,TRUE,43537,Unemployment
0,Hispanic,TRUE,44554,PrivateWork
0,Hispanic,TRUE,45777,Unemployment
0,Hispanic,TRUE,26555,Unemployment
0,White,TRUE,51058,PrivateWork
0,Hispanic,TRUE,32991,Unemployment
0,White,TRUE,51154,PrivateWork
0,White,TRUE,47679,PublicWork
0,Asian,TRUE,35277,Unemployment
0,Hispanic,FALSE,34635,FamilyWork
0,Hispanic,TRUE,32083,Unemployment
0,Asian,TRUE,35000,PrivateWork
0,Hispanic,TRUE,37796,PrivateWork
0,Hispanic,TRUE,40070,PublicWork
0,Asian,TRUE,30493,PrivateWork
0,Hispanic,FALSE,27119,PrivateWork
0,Hispanic,TRUE,41230,PublicWork
0,Hispanic,TRUE,21054,Unemployment
0,White,TRUE,33208,PrivateWork
0,Pacific,TRUE,42034,SelfEmployed
0,Hispanic,TRUE,38704,SelfEmployed
0,Native,FALSE,44423,PrivateWork
0,Hispanic,FALSE,26681,SelfEmployed
0,Hispanic,FALSE,27895,Unemployment
0,White,TRUE,,Unemployment
0,Asian,FALSE,27062,PrivateWork
0,Hispanic,FALSE,22263,Unemployment
0,Hispanic,FALSE,20913,Unemployment
0,Hispanic,FALSE,31023,Unemployment
0,Hispanic,FALSE,31961,Unemployment
0,Hispanic,FALSE,37305,Unemployment
0,Hispanic,TRUE,50038,PrivateWork
0,Asian,FALSE,36974,Unemployment
0,Hispanic,FALSE,23949,Unemployment
0,Hispanic,FALSE,32394,PrivateWork
0,Hispanic,FALSE,31282,PrivateWork
0,Hispanic,TRUE,21792,Unemployment
0,Hispanic,TRUE,49776,SelfEmployed
0,Native,FALSE,41358,Unemployment
0,Hispanic,TRUE,51300,PrivateWork
0,Hispanic,FALSE,46211,PrivateWork
0,Pacific,FALSE,26654,Unemployment
0,Hispanic,FALSE,39718,SelfEmployed
0,Hispanic,FALSE,56563,PrivateWork
0,Hispanic,FALSE,20602,Unemployment
0,Hispanic,FALSE,40250,SelfEmployed
0,Hispanic,TRUE,57935,SelfEmployed
0,Hispanic,TRUE,38889,Unemployment
0,Hispanic,FALSE,16480,Unemployment
0,Hispanic,FALSE,30417,Unemployment
0,Hispanic,FALSE,25392,Unemployment
0,Asian,FALSE,15060,Unemployment
0,Hispanic,TRUE,19803,PrivateWork
0,Hispanic,TRUE,,Unemployment
0,Hispanic,FALSE,14219,PrivateWork
0,Hispanic,TRUE,37303,Unemployment
0,Hispanic,FALSE,34000,PublicWork
0,Hispanic,FALSE,23587,Unemployment
0,Asian,TRUE,42964,PrivateWork
0,Asian,FALSE,49115,PrivateWork
0,Hispanic,FALSE,39940,PrivateWork
0,Hispanic,TRUE,44368,PrivateWork
0,Hispanic,TRUE,52576,PrivateWork
0,Asian,TRUE,97917,PrivateWork
0,Asian,TRUE,91295,PrivateWork
0,Hispanic,FALSE,34196,PrivateWork
0,Hispanic,FALSE,74968,PrivateWork
0,Pacific,TRUE,72183,PrivateWork
0,Hispanic,TRUE,58582,PrivateWork
0,Asian,FALSE,70743,FamilyWork
0,Asian,FALSE,120078,PrivateWork
0,Hispanic,FALSE,108791,PrivateWork
0,Hispanic,TRUE,64978,SelfEmployed
0,Hispanic,TRUE,65742,PrivateWork
0,Asian,FALSE,103011,SelfEmployed
0,Hispanic,FALSE,106780,PrivateWork
0,Hispanic,FALSE,100436,FamilyWork
0,Hispanic,TRUE,42015,PrivateWork
0,Asian,FALSE,91813,SelfEmployed
0,Asian,TRUE,51701,PrivateWork
0,Asian,TRUE,54893,SelfEmployed
0,Asian,TRUE,50211,PublicWork
0,Hispanic,TRUE,56957,PrivateWork
0,Hispanic,FALSE,55756,Unemployment
0,Hispanic,FALSE,55313,PublicWork
0,Hispanic,TRUE,57336,SelfEmployed
0,Hispanic,FALSE,54583,PrivateWork
0,Hispanic,FALSE,53902,PrivateWork
0,Hispanic,TRUE,33429,Unemployment
0,White,TRUE,52143,PrivateWork
0,Hispanic,FALSE,29688,Unemployment
0,Hispanic,FALSE,48472,PrivateWork
0,Asian,FALSE,85462,PrivateWork
0,Asian,FALSE,68638,PrivateWork
0,Asian,FALSE,71743,PrivateWork
0,Asian,FALSE,85144,PrivateWork
0,Asian,FALSE,103445,PublicWork
0,Hispanic,TRUE,43958,PrivateWork
0,Hispanic,TRUE,24688,Unemployment
0,Hispanic,FALSE,31111,PrivateWork
0,Hispanic,TRUE,55595,PrivateWork
0,Asian,TRUE,49757,Unemployment
0,Asian,FALSE,36842,PrivateWork
0,Asian,FALSE,54342,PrivateWork
0,Hispanic,FALSE,21748,Unemployment
0,Hispanic,FALSE,14808,Unemployment
0,Asian,FALSE,28092,PrivateWork
0,Asian,TRUE,50182,PrivateWork
0,Asian,FALSE,44953,SelfEmployed
0,Hispanic,FALSE,21379,Unemployment
0,Hispanic,FALSE,20871,Unemployment
0,Hispanic,FALSE,20898,Unemployment
0,Asian,TRUE,31512,PrivateWork
0,Hispanic,TRUE,74444,SelfEmployed
0,Hispanic,FALSE,64219,PrivateWork
0,Asian,FALSE,106993,PrivateWork
0,Asian,FALSE,60833,PrivateWork
0,Asian,FALSE,46203,PublicWork
0,Asian,FALSE,66220,PrivateWork
0,Asian,TRUE,71389,SelfEmployed
0,Asian,TRUE,36652,PrivateWork
0,Asian,FALSE,73500,PrivateWork
0,Hispanic,TRUE,44922,PublicWork
0,Hispanic,TRUE,71719,PrivateWork
0,Hispanic,TRUE,53614,PrivateWork
0,Asian,FALSE,31649,PrivateWork
0,Hispanic,TRUE,71677,PrivateWork
0,Hispanic,FALSE,47736,PrivateWork
0,Asian,FALSE,75652,PrivateWork
0,Asian,TRUE,82125,PrivateWork
0,Hispanic,TRUE,80161,PrivateWork
0,Hispanic,FALSE,91625,SelfEmployed
0,Hispanic,FALSE,44018,PrivateWork
0,Asian,FALSE,44643,PrivateWork
0,Asian,FALSE,52421,PrivateWork
0,Asian,FALSE,55076,PrivateWork
0,Asian,FALSE,96774,PrivateWork
0,Asian,FALSE,66674,PrivateWork
0,Hispanic,FALSE,111184,PrivateWork
0,Asian,FALSE,86622,PrivateWork
0,Asian,FALSE,124659,PrivateWork
0,Asian,FALSE,88618,PrivateWork
0,Asian,FALSE,63958,PrivateWork
0,Asian,FALSE,120471,PrivateWork
0,Asian,TRUE,112750,FamilyWork
0,Hispanic,FALSE,120833,PrivateWork
0,Asian,FALSE,108291,PrivateWork
0,Asian,FALSE,91451,PrivateWork
0,Hispanic,FALSE,81023,PrivateWork
0,Hispanic,FALSE,47241,PrivateWork
0,Asian,FALSE,56327,PrivateWork
0,Asian,FALSE,92083,PrivateWork
0,Hispanic,FALSE,33564,FamilyWork
0,Asian,FALSE,43359,PrivateWork
0,Hispanic,FALSE,53489,PrivateWork
0,Hispanic,FALSE,40313,Unemployment
0,Asian,FALSE,39415,PrivateWork
0,Asian,FALSE,39245,PrivateWork
0,Asian,TRUE,80865,PrivateWork
0,Asian,TRUE,65610,PrivateWork
0,Asian,TRUE,55840,PrivateWork
0,Hispanic,FALSE,63661,PrivateWork
0,Hispanic,FALSE,35908,PrivateWork
0,Asian,FALSE,33505,PrivateWork
0,Asian,FALSE,38488,SelfEmployed
0,Asian,FALSE,37370,PrivateWork
0,Hispanic,FALSE,37877,PrivateWork
0,Hispanic,FALSE,32888,PrivateWork
0,Hispanic,FALSE,26250,Unemployment
0,Asian,FALSE,34318,SelfEmployed
0,Hispanic,FALSE,38442,PrivateWork
0,Hispanic,FALSE,25345,Unemployment
0,Asian,FALSE,46457,PrivateWork
0,Hispanic,FALSE,31760,PrivateWork
0,Asian,FALSE,71888,PrivateWork
0,Hispanic,FALSE,47350,PrivateWork
0,Hispanic,FALSE,40585,SelfEmployed
0,Asian,TRUE,71250,PrivateWork
0,Asian,FALSE,77852,PrivateWork
0,Hispanic,TRUE,,SelfEmployed
0,Asian,FALSE,57905,PrivateWork
0,Hispanic,FALSE,46700,PrivateWork
0,Hispanic,FALSE,51127,SelfEmployed
0,Hispanic,FALSE,42778,PrivateWork
0,Hispanic,FALSE,44928,PrivateWork
0,Hispanic,FALSE,43071,PrivateWork
0,Asian,FALSE,74550,PrivateWork
0,Hispanic,FALSE,38314,PrivateWork
0,Asian,FALSE,36601,PrivateWork
0,Hispanic,FALSE,36293,PrivateWork
0,Hispanic,FALSE,46395,PrivateWork
0,Hispanic,FALSE,31426,PrivateWork
0,Hispanic,FALSE,46884,SelfEmployed
0,Hispanic,FALSE,53013,PrivateWork
0,Hispanic,FALSE,38534,FamilyWork
0,Hispanic,FALSE,61078,PrivateWork
0,Hispanic,FALSE,55475,PrivateWork
0,Hispanic,FALSE,78021,PrivateWork
0,Asian,FALSE,38074,PrivateWork
0,Hispanic,FALSE,70914,PrivateWork
0,Asian,FALSE,92051,PrivateWork
0,Hispanic,FALSE,61125,SelfEmployed
0,Hispanic,TRUE,103009,PrivateWork
0,Asian,TRUE,76384,PrivateWork
0,Asian,TRUE,36676,SelfEmployed
0,Asian,FALSE,57361,PrivateWork
0,Hispanic,FALSE,61719,PrivateWork
0,Hispanic,TRUE,56481,PrivateWork
0,Hispanic,FALSE,31738,PrivateWork
0,Asian,FALSE,55858,PrivateWork
0,Hispanic,FALSE,51042,PrivateWork
0,Hispanic,TRUE,85366,PrivateWork
0,Asian,FALSE,85144,PrivateWork
0,Asian,FALSE,42282,FamilyWork
0,Hispanic,TRUE,41250,PrivateWork
0,Asian,TRUE,62394,PrivateWork
0,Hispanic,TRUE,88906,PrivateWork
0,Asian,FALSE,91212,PrivateWork
0,Hispanic,FALSE,85302,PrivateWork
0,Hispanic,FALSE,33902,PrivateWork
0,Hispanic,FALSE,30724,PrivateWork
0,Hispanic,FALSE,32705,Unemployment
0,Hispanic,FALSE,32422,Unemployment
0,Hispanic,FALSE,36711,PrivateWork
0,Hispanic,FALSE,25082,Unemployment
0,Asian,FALSE,55849,PrivateWork
0,Asian,FALSE,58724,PrivateWork
0,Hispanic,FALSE,54871,PrivateWork
0,Hispanic,FALSE,27683,SelfEmployed
0,Hispanic,FALSE,32054,SelfEmployed
0,Asian,FALSE,60558,PrivateWork
0,Hispanic,TRUE,52163,SelfEmployed
0,Hispanic,FALSE,58733,PrivateWork
0,Asian,FALSE,54656,PrivateWork
0,Hispanic,FALSE,51758,PrivateWork
0,Hispanic,FALSE,53825,Unemployment
0,Asian,FALSE,45923,PrivateWork
0,Asian,FALSE,85500,PrivateWork
0,Asian,FALSE,81098,PrivateWork
0,Hispanic,FALSE,80636,PrivateWork
0,Hispanic,FALSE,52426,PrivateWork
0,Asian,FALSE,74085,PrivateWork
0,Hispanic,FALSE,75313,PrivateWork
0,Hispanic,FALSE,107083,PrivateWork
0,Asian,FALSE,101857,PublicWork
0,Hispanic,FALSE,31563,SelfEmployed
0,Hispanic,FALSE,72622,PrivateWork
0,Hispanic,FALSE,55313,PrivateWork
0,White,TRUE,49293,Unemployment
0,Asian,FALSE,38713,SelfEmployed
0,Hispanic,FALSE,34415,PrivateWork
0,Hispanic,FALSE,47500,SelfEmployed
0,White,TRUE,94625,PrivateWork
0,Hispanic,TRUE,81667,SelfEmployed
0,Asian,FALSE,62429,SelfEmployed
0,Hispanic,FALSE,79175,PrivateWork
0,Hispanic,FALSE,44189,PrivateWork
0,Asian,FALSE,,PrivateWork
0,White,FALSE,37976,PrivateWork
0,White,TRUE,35481,Unemployment
0,White,TRUE,35051,PublicWork
0,Black,TRUE,32988,SelfEmployed
0,Hispanic,TRUE,38175,PrivateWork
0,Hispanic,FALSE,23438,Unemployment
0,White,TRUE,37031,PrivateWork
0,White,TRUE,99766,FamilyWork
0,White,TRUE,80739,SelfEmployed
0,Hispanic,TRUE,44528,SelfEmployed
0,Hispanic,FALSE,40000,PrivateWork
0,White,TRUE,33393,Unemployment
0,Hispanic,FALSE,46698,Unemployment
0,Hispanic,TRUE,70064,FamilyWork
0,Hispanic,FALSE,66169,PrivateWork
0,Hispanic,TRUE,55524,SelfEmployed
0,Asian,TRUE,63777,PrivateWork
0,Hispanic,TRUE,34975,Unemployment
0,White,TRUE,46703,Unemployment
0,Hispanic,TRUE,40938,PrivateWork
0,White,TRUE,39729,PrivateWork
0,Hispanic,FALSE,45000,PrivateWork
0,Hispanic,FALSE,31171,SelfEmployed
0,Black,TRUE,33224,SelfEmployed
0,Black,TRUE,30875,PublicWork
0,Hispanic,TRUE,34954,Unemployment
0,Black,FALSE,38000,PublicWork
0,Black,TRUE,20645,Unemployment
0,Asian,FALSE,51681,PublicWork
0,Hispanic,TRUE,40171,PublicWork
0,Hispanic,TRUE,40078,PublicWork
0,White,FALSE,38002,PublicWork
0,White,TRUE,36483,SelfEmployed
0,Hispanic,TRUE,32470,PublicWork
0,Black,TRUE,52885,SelfEmployed
0,Hispanic,TRUE,40268,Unemployment
0,Hispanic,FALSE,35071,SelfEmployed
0,Hispanic,TRUE,29622,Unemployment
0,Asian,TRUE,46921,PrivateWork
0,Hispanic,TRUE,36310,SelfEmployed
0,Hispanic,TRUE,38269,Unemployment
0,Hispanic,FALSE,58750,SelfEmployed
0,Hispanic,FALSE,37877,PrivateWork
0,Hispanic,FALSE,30658,Unemployment
0,White,TRUE,45109,PublicWork
0,Asian,FALSE,61768,PrivateWork
0,White,TRUE,42024,PrivateWork
0,Pacific,FALSE,39225,PrivateWork
0,White,TRUE,37190,FamilyWork
0,White,TRUE,58056,PrivateWork
0,Black,FALSE,34939,Unemployment
0,Hispanic,FALSE,24000,PrivateWork
0,Hispanic,TRUE,36397,SelfEmployed
0,Hispanic,FALSE,26397,Unemployment
0,White,TRUE,40858,PrivateWork
0,White,TRUE,35234,SelfEmployed
0,Hispanic,TRUE,33365,PublicWork
0,White,TRUE,36917,SelfEmployed
0,Hispanic,FALSE,71150,PrivateWork
0,Hispanic,TRUE,57458,SelfEmployed
0,White,TRUE,48516,FamilyWork
0,Hispanic,TRUE,61964,PrivateWork
0,Hispanic,FALSE,42184,PrivateWork
0,Hispanic,TRUE,51952,PrivateWork
0,Hispanic,FALSE,56963,PrivateWork
0,Hispanic,FALSE,29113,Unemployment
0,Asian,FALSE,37281,PrivateWork
0,Hispanic,FALSE,69991,PrivateWork
0,Asian,FALSE,57057,PublicWork
0,Hispanic,FALSE,80352,PrivateWork
0,Hispanic,FALSE,35679,PrivateWork
0,Hispanic,FALSE,26607,PrivateWork
0,Hispanic,FALSE,37118,PrivateWork
0,Hispanic,TRUE,38316,PrivateWork
0,Hispanic,FALSE,19573,Unemployment
0,Hispanic,FALSE,29342,Unemployment
0,Asian,FALSE,27150,Unemployment
0,Black,FALSE,27735,Unemployment
0,Hispanic,FALSE,21349,Unemployment
0,White,TRUE,41477,SelfEmployed
0,Hispanic,FALSE,50595,PrivateWork
0,Hispanic,FALSE,24588,SelfEmployed
0,Hispanic,FALSE,37648,PrivateWork
0,Asian,TRUE,60574,PrivateWork
0,Hispanic,FALSE,32788,PrivateWork
0,Native,TRUE,77470,PrivateWork
0,Hispanic,FALSE,30471,PrivateWork
0,Hispanic,FALSE,58833,PrivateWork
0,White,TRUE,66786,SelfEmployed
0,White,TRUE,84877,PrivateWork
0,Asian,TRUE,76887,PrivateWork
0,White,TRUE,46161,Unemployment
0,White,TRUE,38897,Unemployment
0,White,TRUE,64632,SelfEmployed
0,White,TRUE,44840,SelfEmployed
0,Hispanic,TRUE,48261,SelfEmployed
0,Hispanic,TRUE,42476,Unemployment
0,Hispanic,FALSE,52778,PrivateWork
0,White,TRUE,76544,SelfEmployed
0,Hispanic,FALSE,50508,Unemployment
0,Hispanic,FALSE,39316,SelfEmployed
0,Hispanic,FALSE,46756,SelfEmployed
0,Hispanic,TRUE,53536,PrivateWork
0,Asian,FALSE,48004,SelfEmployed
0,Asian,TRUE,66853,SelfEmployed
0,Hispanic,TRUE,58526,PrivateWork
0,Hispanic,FALSE,53015,SelfEmployed
0,Hispanic,FALSE,64683,SelfEmployed
0,Asian,TRUE,45800,PrivateWork
0,Hispanic,TRUE,43321,PrivateWork
0,Hispanic,TRUE,57868,PrivateWork
0,Hispanic,TRUE,47159,SelfEmployed
0,Asian,TRUE,39167,PrivateWork
0,Hispanic,TRUE,54857,SelfEmployed
0,Hispanic,TRUE,44141,SelfEmployed
0,Hispanic,TRUE,31759,SelfEmployed
0,Hispanic,TRUE,56500,SelfEmployed
0,Hispanic,TRUE,46887,Unemployment
0,Hispanic,TRUE,37786,SelfEmployed
0,Hispanic,TRUE,66094,SelfEmployed
0,White,TRUE,23911,Unemployment
0,White,TRUE,54457,PrivateWork
0,Hispanic,TRUE,27449,SelfEmployed
0,Hispanic,TRUE,46288,PrivateWork
0,Hispanic,TRUE,29161,FamilyWork
0,Asian,TRUE,66731,PrivateWork
0,White,TRUE,78920,SelfEmployed
0,Hispanic,FALSE,47727,PrivateWork
0,Hispanic,FALSE,53669,PrivateWork
0,White,TRUE,30074,SelfEmployed
0,White,TRUE,56750,PrivateWork
0,Asian,TRUE,65577,PrivateWork
0,White,TRUE,78920,FamilyWork
0,Asian,TRUE,76111,SelfEmployed
0,White,TRUE,80250,PrivateWork
0,White,TRUE,79155,PrivateWork
0,Asian,TRUE,76625,PrivateWork
0,White,TRUE,74091,PrivateWork
0,Asian,TRUE,89792,PrivateWork
0,Hispanic,TRUE,62750,PrivateWork
0,Hispanic,FALSE,39375,PrivateWork
0,Hispanic,FALSE,40089,PrivateWork
0,Hispanic,FALSE,55561,PrivateWork
0,Hispanic,FALSE,40744,PrivateWork
0,Hispanic,FALSE,40500,PrivateWork
0,Hispanic,FALSE,49702,FamilyWork
0,Hispanic,FALSE,46193,SelfEmployed
0,Hispanic,TRUE,64554,PrivateWork
0,Hispanic,TRUE,50148,PrivateWork
0,Hispanic,FALSE,53313,Unemployment
0,Hispanic,FALSE,45863,PrivateWork
0,Hispanic,FALSE,40913,SelfEmployed
0,Native,FALSE,38333,SelfEmployed
0,Hispanic,FALSE,29786,PrivateWork
0,Hispanic,FALSE,30583,PrivateWork
0,Hispanic,FALSE,39623,Unemployment
0,Hispanic,FALSE,40449,PrivateWork
0,Hispanic,FALSE,39773,PrivateWork
0,Hispanic,FALSE,27483,PrivateWork
0,Hispanic,FALSE,38516,Unemployment
0,White,TRUE,85553,SelfEmployed
0,Hispanic,FALSE,75444,PrivateWork
0,Asian,FALSE,43528,PrivateWork
0,Hispanic,TRUE,59500,PrivateWork
0,Hispanic,TRUE,78313,SelfEmployed
0,Hispanic,TRUE,47500,SelfEmployed
0,Asian,FALSE,52491,PrivateWork
0,White,TRUE,128889,SelfEmployed
0,White,TRUE,110478,FamilyWork
0,Asian,FALSE,54777,PrivateWork
0,Asian,TRUE,78992,SelfEmployed
0,Hispanic,FALSE,96028,PrivateWork
0,Hispanic,FALSE,42434,FamilyWork
0,Hispanic,FALSE,46250,SelfEmployed
0,Hispanic,TRUE,45254,SelfEmployed
0,White,TRUE,43125,PrivateWork
0,White,TRUE,48512,SelfEmployed
0,Asian,TRUE,52425,SelfEmployed
0,White,TRUE,56389,SelfEmployed
0,White,TRUE,42667,SelfEmployed
0,White,TRUE,40167,SelfEmployed
0,Hispanic,TRUE,47692,SelfEmployed
0,White,TRUE,88438,PrivateWork
0,White,TRUE,101974,SelfEmployed
0,Hispanic,TRUE,35132,PublicWork
0,Black,TRUE,105375,SelfEmployed
0,Asian,TRUE,56957,PublicWork
0,Black,TRUE,17143,Unemployment
0,Hispanic,TRUE,38100,PublicWork
0,Black,TRUE,53281,PublicWork
0,Black,TRUE,42553,PublicWork
0,Asian,TRUE,40826,PublicWork
0,Black,FALSE,38721,PublicWork
0,Black,TRUE,17994,Unemployment
0,Black,FALSE,32399,Unemployment
0,Asian,FALSE,22946,Unemployment
0,Black,FALSE,29125,Unemployment
0,Hispanic,TRUE,27969,Unemployment
0,Asian,TRUE,17782,PrivateWork
0,Hispanic,TRUE,13736,Unemployment
0,Asian,TRUE,18042,Unemployment
0,Asian,TRUE,40276,PublicWork
0,Hispanic,TRUE,28513,PublicWork
0,Hispanic,TRUE,16705,PrivateWork
0,Hispanic,FALSE,35281,Unemployment
0,Asian,FALSE,52880,PublicWork
0,Hispanic,TRUE,69917,SelfEmployed
0,Black,TRUE,43571,Unemployment
0,Black,FALSE,55355,PublicWork
0,Black,TRUE,73033,SelfEmployed
0,Asian,TRUE,34205,PublicWork
0,Asian,FALSE,60244,PublicWork
0,Asian,FALSE,64167,PublicWork
0,Asian,FALSE,88806,SelfEmployed
0,Asian,TRUE,82143,PublicWork
0,Asian,FALSE,124366,PublicWork
0,Black,FALSE,82406,PublicWork
0,Hispanic,FALSE,90247,PublicWork
0,Asian,TRUE,67448,PublicWork
0,Asian,TRUE,75139,PublicWork
0,Asian,FALSE,88967,PublicWork
0,Asian,FALSE,99009,PublicWork
0,Hispanic,TRUE,46532,SelfEmployed
0,Hispanic,FALSE,33218,Unemployment
0,Hispanic,FALSE,31691,PublicWork
0,White,TRUE,40655,SelfEmployed
0,White,TRUE,35292,SelfEmployed
0,White,TRUE,37023,SelfEmployed
0,Hispanic,TRUE,44533,SelfEmployed
0,Hispanic,TRUE,37128,SelfEmployed
0,White,TRUE,32165,SelfEmployed
0,White,FALSE,50859,SelfEmployed
